setup,gene,num_mutated,model,graph,gene_selection,cancer type,num_layer,channels,batch,lr,ratio,dropout,aggregation,criterion,max_features,n_estimator,val_auc,val_acc,val_prec,val_recall
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,32,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.5431266846361185,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,32,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.5067385444743935,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,32,4,0.001,NA,False,hierarchy,NA,NA,NA,0.477088948787062,0.7910447761194029,0.5,0.07142857142857142
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,32,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.5781671159029649,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,32,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.509433962264151,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,32,8,0.001,NA,False,hierarchy,NA,NA,NA,0.477088948787062,0.6716417910447762,0.21428571428571427,0.21428571428571427
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,32,12,1e-05,NA,False,hierarchy,NA,NA,NA,0.5660377358490566,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,32,12,0.0001,NA,False,hierarchy,NA,NA,NA,0.4986522911051213,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,32,12,0.001,NA,False,hierarchy,NA,NA,NA,0.4865229110512129,0.7164179104477612,0.2222222222222222,0.14285714285714285
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,40,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.646900269541779,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,40,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.5175202156334232,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,40,4,0.001,NA,False,hierarchy,NA,NA,NA,0.43396226415094347,0.6716417910447762,0.1,0.07142857142857142
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,40,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.6253369272237197,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,40,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.5606469002695418,0.7910447761194029,0.0,0.0
sorafenib_targets,KIT,72,GCN,funcoup,NA,LIHC,1,40,8,0.001,NA,False,hierarchy,NA,NA,NA,0.47035040431266845,0.6268656716417911,0.07692307692307693,0.07142857142857142
