setup,gene,num_mutated,model,graph,gene_selection,cancer type,num_layer,channels,batch,lr,ratio,dropout,aggregation,criterion,max_features,n_estimator,val_auc,val_acc,val_prec,val_recall
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,0,NA,NA,NA,NA,NA,0.7994761933813853,0.7378232110643416,0.739803094233474,0.676962676962677
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,0.3,NA,NA,NA,NA,NA,0.7994921719526686,0.7378232110643416,0.739803094233474,0.676962676962677
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,0.5,NA,NA,NA,NA,NA,0.7994907193552793,0.7378232110643416,0.739803094233474,0.676962676962677
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,0.7,NA,NA,NA,NA,NA,0.7994892667578898,0.7378232110643416,0.739803094233474,0.676962676962677
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,1,NA,NA,NA,NA,NA,0.799508150523952,0.7378232110643416,0.739803094233474,0.676962676962677
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,0,NA,NA,NA,NA,NA,0.7994878141605004,0.7378232110643416,0.739803094233474,0.676962676962677
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,0.3,NA,NA,NA,NA,NA,0.7996112849385987,0.7378232110643416,0.739803094233474,0.676962676962677
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,0.5,NA,NA,NA,NA,NA,0.7996795570159001,0.7372218881539386,0.7387640449438202,0.676962676962677
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,0.7,NA,NA,NA,NA,NA,0.7997986700018304,0.7366205652435358,0.7383966244725738,0.6756756756756757
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,1,NA,NA,NA,NA,NA,0.7999366667538225,0.7366205652435358,0.7383966244725738,0.6756756756756757
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,0,NA,NA,NA,NA,NA,0.7995880433803684,0.7384245339747444,0.7401685393258427,0.6782496782496783
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,0.3,NA,NA,NA,NA,NA,0.8008808550569273,0.7396271797955503,0.7402234636871509,0.6821106821106822
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,0.5,NA,NA,NA,NA,NA,0.8015359764795431,0.7384245339747444,0.7388268156424581,0.6808236808236808
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,0.7,NA,NA,NA,NA,NA,0.8022477492003451,0.7396271797955503,0.7395543175487466,0.6833976833976834
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,1,NA,NA,NA,NA,NA,0.8031803167243348,0.7420324714371618,0.7416666666666667,0.6872586872586872
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,0,NA,NA,NA,NA,NA,0.8008198459665727,0.7384245339747444,0.7401685393258427,0.6782496782496783
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,0.3,NA,NA,NA,NA,NA,0.8023145686802571,0.7426337943475646,0.7426981919332406,0.6872586872586872
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,0.5,NA,NA,NA,NA,NA,0.7997391135088652,0.7306073361395069,0.7275242047026279,0.676962676962677
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,0.7,NA,NA,NA,NA,NA,0.7968063193796828,0.724594107035478,0.72,0.6718146718146718
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,1,NA,NA,NA,NA,NA,0.7900052584025496,0.719182200841852,0.7117486338797814,0.6705276705276705
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,0,NA,NA,NA,NA,NA,0.8040765693135896,0.7426337943475646,0.7433751743375174,0.685971685971686
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,0.761842300217018,0.6915213469633193,0.682825484764543,0.6344916344916345
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,0.5,NA,NA,NA,NA,NA,0.7476562341122162,0.6909200240529164,0.6823855755894591,0.6332046332046332
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,0.7,NA,NA,NA,NA,NA,0.7302454018029639,0.6861094407696934,0.6748971193415638,0.6332046332046332
sorafenib_targets,KIT,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,1,NA,NA,NA,NA,NA,0.7041465845077584,0.6596512327119664,0.6467315716272601,0.5984555984555985
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.4,1000,0.6870328083646368,0.6897173782321107,0.6756393001345895,0.646074646074646
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.3,1000,0.6909039804073664,0.6939266386049309,0.6825613079019074,0.6447876447876448
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.2,1000,0.6860828096719744,0.6897173782321107,0.6815020862308763,0.6306306306306306
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.1,1000,0.6860828096719744,0.6897173782321107,0.6815020862308763,0.6306306306306306
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,sqrt,1000,0.6834296405402501,0.6873120865904991,0.6802244039270687,0.6241956241956242
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.4,1000,0.6832509710613549,0.6861094407696934,0.6725304465493911,0.6396396396396397
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.3,1000,0.6842213061174686,0.6873120865904991,0.6753069577080492,0.637065637065637
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.2,1000,0.6859244765565307,0.6897173782321107,0.6825174825174826,0.6280566280566281
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.1,1000,0.6839939746260288,0.687913409500902,0.6811797752808989,0.6241956241956242
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,sqrt,1000,0.6837564749528631,0.687913409500902,0.6827195467422096,0.6203346203346203
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.4,1500,0.689290144707752,0.6921226698737222,0.6792963464140731,0.646074646074646
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.3,1500,0.6888943119191426,0.6921226698737222,0.6817558299039781,0.6396396396396397
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.2,1500,0.6884984791305333,0.6921226698737222,0.6842837273991655,0.6332046332046332
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.1,1500,0.6831921408670845,0.6873120865904991,0.6817538896746818,0.6203346203346203
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,sqrt,1500,0.6786084698048581,0.6831028262176789,0.6790830945558739,0.61003861003861
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.4,1500,0.6849541415004169,0.6885147324113049,0.6796116504854369,0.6306306306306306
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.3,1500,0.6823801389264144,0.6861094407696934,0.6778242677824268,0.6254826254826255
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.2,1500,0.68817164471792,0.6915213469633193,0.6818181818181818,0.637065637065637
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.1,1500,0.6851226427975865,0.6891160553217077,0.6830985915492958,0.6241956241956242
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,sqrt,1500,0.6827069733390274,0.6867107636800962,0.680281690140845,0.6216216216216216
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.4,2000,0.6909831469650881,0.6939266386049309,0.6820652173913043,0.646074646074646
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.3,2000,0.6913099813777014,0.6945279615153337,0.6844993141289437,0.6422136422136422
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.2,2000,0.6874489775166976,0.6909200240529164,0.681881051175657,0.6344916344916345
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.1,2000,0.6860828096719744,0.6897173782321107,0.6815020862308763,0.6306306306306306
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,sqrt,2000,0.6840731411837507,0.687913409500902,0.680672268907563,0.6254826254826255
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.4,2000,0.6854291408467481,0.6885147324113049,0.6766712141882674,0.6383526383526383
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.3,2000,0.6835088070979718,0.6873120865904991,0.6797202797202797,0.6254826254826255
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.2,2000,0.6823009723686925,0.6861094407696934,0.6783216783216783,0.6241956241956242
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.1,2000,0.6830338077516407,0.6873120865904991,0.6827880512091038,0.6177606177606177
sorafenib_targets,KIT,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,sqrt,2000,0.6811824723788606,0.6855081178592904,0.6809116809116809,0.6151866151866152
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,0,NA,NA,NA,NA,NA,0.8128357315716233,0.73541791942273,0.7356643356643356,0.676962676962677
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,0.3,NA,NA,NA,NA,NA,0.8128691413115792,0.73541791942273,0.7356643356643356,0.676962676962677
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,0.5,NA,NA,NA,NA,NA,0.8129025510515353,0.73541791942273,0.7356643356643356,0.676962676962677
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,0.7,NA,NA,NA,NA,NA,0.8129185296228186,0.73541791942273,0.7356643356643356,0.676962676962677
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,1e-05,1,NA,NA,NA,NA,NA,0.8129417711810489,0.73541791942273,0.7356643356643356,0.676962676962677
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,0,NA,NA,NA,NA,NA,0.812845899753349,0.73541791942273,0.7356643356643356,0.676962676962677
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,0.3,NA,NA,NA,NA,NA,0.8131102724782183,0.7342152736019242,0.7349228611500701,0.6743886743886743
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,0.5,NA,NA,NA,NA,NA,0.8132366484510953,0.7336139506915214,0.7338935574229691,0.6743886743886743
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,0.7,NA,NA,NA,NA,NA,0.8134211283195482,0.7342152736019242,0.7342657342657343,0.6756756756756757
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.0001,1,NA,NA,NA,NA,NA,0.8135751036428238,0.7342152736019242,0.7342657342657343,0.6756756756756757
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,0,NA,NA,NA,NA,NA,0.8130361900113593,0.7348165965123271,0.7352941176470589,0.6756756756756757
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,0.3,NA,NA,NA,NA,NA,0.8151874867450488,0.7300060132291041,0.7309859154929578,0.667953667953668
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,0.5,NA,NA,NA,NA,NA,0.8163117971244381,0.7312086590499098,0.7337110481586402,0.6666666666666666
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,0.7,NA,NA,NA,NA,NA,0.8174375601012169,0.7360192423331329,0.7393767705382436,0.6718146718146718
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.001,1,NA,NA,NA,NA,NA,0.8188160750237499,0.7384245339747444,0.7408450704225352,0.676962676962677
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,0,NA,NA,NA,NA,NA,0.8145846588284512,0.7318099819603127,0.7327707454289732,0.6705276705276705
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,0.3,NA,NA,NA,NA,NA,0.8205068983850022,0.745640408899579,0.7465181058495822,0.6898326898326899
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,0.5,NA,NA,NA,NA,NA,0.8200202782595558,0.746241731809982,0.7468706536856745,0.6911196911196911
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,0.7,NA,NA,NA,NA,NA,0.8176409237357318,0.7492483463619964,0.7493074792243767,0.6962676962676962
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.01,1,NA,NA,NA,NA,NA,0.8133572140344151,0.7522549609140108,0.7496580027359782,0.7052767052767053
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,0,NA,NA,NA,NA,NA,0.820220736699292,0.7366205652435358,0.737062937062937,0.6782496782496783
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,0.3,NA,NA,NA,NA,NA,0.7944923317383814,0.7318099819603127,0.7227456258411844,0.6911196911196911
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,0.5,NA,NA,NA,NA,NA,0.7795407468093699,0.7119663259170175,0.6986666666666667,0.6743886743886743
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,0.7,NA,NA,NA,NA,NA,0.7665211164082497,0.7017438364401684,0.689608636977058,0.6576576576576577
sorafenib_targets,FLT3,4153,ELR,NA,first_degree_neighbors,pan_cancer,NA,NA,NA,0.1,1,NA,NA,NA,NA,NA,0.7347092335805654,0.6782922429344558,0.6689944134078212,0.6164736164736164
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.4,1000,0.6973898277510016,0.7029464822609741,0.7115097159940209,0.6126126126126126
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.3,1000,0.7023105014075669,0.7083583884546001,0.7225609756097561,0.61003861003861
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.2,1000,0.7108546792519704,0.7173782321106434,0.7387247278382582,0.6113256113256114
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.1,1000,0.71287451592192,0.719783523752255,0.7456556082148499,0.6074646074646075
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,sqrt,1000,0.7209131898748151,0.7269993986770896,0.7473200612557427,0.6280566280566281
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.4,1000,0.6917464868932137,0.6969332531569453,0.7010309278350515,0.6126126126126126
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.3,1000,0.7031123351665112,0.708959711365003,0.7216338880484114,0.6138996138996139
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.2,1000,0.707795509149911,0.714371617558629,0.735202492211838,0.6074646074646075
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.1,1000,0.7155378532353701,0.7227901383042694,0.7532051282051282,0.6048906048906049
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,sqrt,1000,0.7154485184959226,0.7221888153938665,0.7472527472527473,0.6126126126126126
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.4,1500,0.6977856605396109,0.7029464822609741,0.7083946980854198,0.6190476190476191
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.3,1500,0.7057756724799614,0.7119663259170175,0.7285276073619632,0.6113256113256114
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.2,1500,0.7114190133377493,0.7179795550210463,0.7398753894080997,0.6113256113256114
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,0.1,1500,0.7140823506511994,0.7209861695730607,0.7472353870458136,0.6087516087516087
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,gini,sqrt,1500,0.7137555162385861,0.7203848466626579,0.74375,0.6126126126126126
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.4,1500,0.6945681573221076,0.6999398677089597,0.7062314540059347,0.6126126126126126
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.3,1500,0.6986078306620067,0.7047504509921828,0.7186544342507645,0.6048906048906049
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.2,1500,0.7096570127044167,0.7167769092002405,0.7436305732484076,0.601029601029601
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,0.1,1500,0.7145675181792563,0.7215874924834637,0.7492063492063492,0.6074646074646075
sorafenib_targets,FLT3,,RF,NA,NA,pan_cancer,NA,NA,NA,NA,NA,False,NA,entropy,sqrt,1500,0.7118250143080843,0.7185808779314492,0.7425431711145997,0.6087516087516087
