setup,gene,num_mutated,model,graph,gene_selection,cancer type,num_layer,channels,batch,lr,ratio,dropout,aggregation,criterion,max_features,n_estimator,val_auc,val_acc,val_prec,val_recall
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,32,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.5336927223719676,0.7910447761194029,0.0,0.0
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,32,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.6226415094339623,0.7910447761194029,0.0,0.0
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,32,4,0.001,NA,False,hierarchy,NA,NA,NA,0.5633423180592991,0.835820895522388,0.8,0.2857142857142857
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,32,8,1e-05,NA,False,hierarchy,NA,NA,NA,0.5754716981132075,0.7910447761194029,0.0,0.0
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,32,8,0.0001,NA,False,hierarchy,NA,NA,NA,0.6253369272237197,0.7910447761194029,0.0,0.0
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,32,8,0.001,NA,False,hierarchy,NA,NA,NA,0.6078167115902965,0.7761194029850746,0.4,0.14285714285714285
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,32,12,1e-05,NA,False,hierarchy,NA,NA,NA,0.5849056603773586,0.7910447761194029,0.0,0.0
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,32,12,0.0001,NA,False,hierarchy,NA,NA,NA,0.6185983827493262,0.7910447761194029,0.0,0.0
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,32,12,0.001,NA,False,hierarchy,NA,NA,NA,0.5646900269541779,0.8059701492537313,0.5714285714285714,0.2857142857142857
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,40,4,1e-05,NA,False,hierarchy,NA,NA,NA,0.5431266846361186,0.7910447761194029,0.0,0.0
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,40,4,0.0001,NA,False,hierarchy,NA,NA,NA,0.6293800539083558,0.7910447761194029,0.0,0.0
sorafenib_targets,all_neighbors,72,GCN,funcoup,NA,LIHC,1,40,4,0.001,NA,False,hierarchy,NA,NA,NA,0.669811320754717,0.8059701492537313,0.6,0.21428571428571427
